gid,role,role_score,cluster_id,priority_score,evidence,is_seed,depth,component,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pass_through,fan_ratio,seed_reach,merge_gain,n_agg_payers,n_seed_payers,seed_traced_in_kzt,pagerank,hub,authority,betweenness,truncated_by_depth,p_continue,terminal_kind,fast_out_share,median_lag_days,max_payers_same_day,near_threshold_tx,flag_structuring,n_cycles,anomaly_z,anomaly_feature,flag_anomaly,coord_criteria,prio_role,prio_traced,prio_merge,prio_reach,prio_pr,prio_btw,prio_flags
100000003105929100,peripheral,0.096,7,0.2291,"Вход 430 тыс. от 1, выход 156 тыс. на 1; пороги ролей не достигнуты",False,3,0,1,1,429567.0,156354.0,2,1,0.3639804733603838,1.0,7,0,1,0,662.4449460726788,0.0002994912058967719,-1.3155380951332766e-20,0.0029401740801701173,1.922024458454748e-05,False,,,0.0,,1.0,0,False,0,2.17,log_out,False,,0.0024,0.0809,0.0,0.0799,0.0371,0.0287,0.0
100000008379273100,peripheral,0.59,6,0.2783,"Вход 36 тыс. от 2, выход 38 тыс. на 4; пороги ролей не достигнуты",False,3,0,2,4,36000.0,38000.0,2,4,1.0555555555555556,2.0,7,0,2,0,186.23848238608193,0.00029901719044964846,0.00011632381844201778,3.398976211822174e-06,0.0017005148871402581,False,,,0.0,3.0,1.0,0,False,0,1.91,log_out,False,,0.0148,0.0519,0.0,0.0799,0.0362,0.0955,0.0
100000005357705100,peripheral,0.485,1,0.2779,"Вход 53 тыс. от 1, выход 387 тыс. на 4; пороги ролей не достигнуты",False,3,0,1,4,52595.0,387080.0,1,5,7.35963494628767,4.0,7,0,1,0,710.9177939452003,0.00029627022022006105,-2.2948975662135346e-19,0.0016044117981357368,7.688097833818992e-05,False,,,0.2724630567324584,0.0,1.0,0,False,0,2.34,log_out,False,,0.0121,0.0832,0.0,0.0799,0.0324,0.0702,0.0
100000003111305100,terminal,0.972,2,0.4553,"Получил 509 тыс. от 4 плательщ.; исходящих нет, хотя колено 3 обходилось — деньги остались [аномалия для колена]",False,3,0,4,0,509338.0,0.0,4,0,0.0,0.0,8,0,3,0,3292.065505955021,0.0004036018095361793,-0.0,2.665428708197973e-05,0.0,False,,observed,0.0,,2.0,0,False,0,4.88,in_deg,True,,0.1337,0.1089,0.0,0.1253,0.0709,0.0,0.0167
100000008503177100,peripheral,0.607,1,0.1937,"Вход 34 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты",False,3,0,1,0,33951.0,0.0,1,0,0.0,0.0,7,0,1,0,458.9099728535696,0.0002924769306602995,-0.0,0.0016044117981357368,0.0,False,,,0.0,,1.0,0,False,0,0.24,log_in,False,,0.0152,0.0741,0.0,0.0799,0.0245,0.0,0.0
100000000955529100,peripheral,0.658,8,0.199,"Вход 27 тыс. от 1, выход 64 тыс. на 1; пороги ролей не достигнуты",False,3,0,1,1,27000.0,63500.0,1,1,2.3518518518518516,1.0,7,0,1,0,209.3319291573753,0.0002956290149139559,0.00019785422123072324,6.407022407297423e-07,3.368496473580486e-06,False,,,0.0,7.0,1.0,0,False,0,2.01,log_out,False,,0.0165,0.0543,0.0,0.0799,0.0314,0.0169,0.0
100000008695689100,peripheral,0.666,9,0.0711,"Вход 26 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты",False,3,1,1,0,26200.0,0.0,1,0,0.0,0.0,1,0,0,0,19.191008761888085,0.000289658532031881,-0.0,6.011420990798146e-18,0.0,False,,,0.0,,1.0,0,False,0,0.41,log_in,False,,0.0167,0.0193,0.0,0.0192,0.0159,0.0,0.0
100000004184158100,terminal,0.918,1,0.3452,"Получил 204 тыс. от 1 плательщ.; исходящих нет, хотя колено 3 обходилось — деньги остались",False,3,0,1,0,203805.0,0.0,1,0,0.0,0.0,7,0,1,0,1460.665699270697,0.0003036431808354194,-0.0,0.001131938443648594,0.0,False,,observed,0.0,,1.0,0,False,0,0.9,log_in,False,,0.1262,0.0964,0.0,0.0799,0.0426,0.0,0.0
100000005475379100,peripheral,0.329,4,0.3857,"Вход 108 тыс. от 1, выход 81 тыс. на 3; пороги ролей не достигнуты",False,3,0,1,3,108370.0,81000.0,1,3,0.7474393282273692,3.0,8,0,1,0,3910.581972661329,0.0004216387717503724,3.608561717959874e-19,4.037599825353253e-05,6.538846095773885e-05,False,,,0.0,9.0,1.0,0,False,0,2.05,log_out,False,,0.0082,0.1115,0.0,0.1253,0.0721,0.0686,0.0
100000003093299100,peripheral,0.8,11,0.1183,"Вход 15 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты",False,3,0,1,0,15000.0,0.0,1,0,0.0,0.0,7,0,1,0,13.151525509578908,0.0002864140937230855,-0.0,0.0029057816552164723,0.0,False,,,0.0,,1.0,0,False,0,0.77,log_in,False,,0.02,0.0152,0.0,0.0799,0.0032,0.0,0.0
100000008767027100,peripheral,0.8,2,0.1817,"Вход 5 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты",False,3,0,1,0,5000.0,0.0,1,0,0.0,0.0,9,0,1,0,26.356579252557093,0.0002863329149575189,-0.0,3.5591270874019937e-07,0.0,False,,,0.0,,1.0,1,False,0,1.47,log_in,False,,0.02,0.0228,0.0,0.1361,0.0028,0.0,0.0
100000004539443100,terminal,0.82,8,0.5218,"Получил 62 тыс. от 2 плательщ.; исходящих нет, хотя колено 3 обходилось — деньги остались",False,3,0,2,0,61990.0,0.0,2,0,0.0,0.0,10,0,2,0,48100.0,0.0009561831780302773,-0.0,-2.81894463527877e-19,0.0,False,,observed,0.0,,2.0,0,False,0,1.63,in_deg,False,,0.1128,0.1702,0.0,0.1441,0.0948,0.0,0.0
100000007863304100,peripheral,0.687,7,0.1274,"Вход 25 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты",False,3,0,1,0,25000.0,0.0,1,0,0.0,0.0,7,0,1,0,38.55306308868458,0.00028637952356914227,-0.0,0.0029401740801701173,0.0,False,,,0.0,,1.0,0,False,0,0.44,log_in,False,,0.0172,0.0272,0.0,0.0799,0.003,0.0,0.0
100000004959752100,peripheral,0.725,15,0.3899,"Вход 22 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты",False,3,0,1,0,22200.0,0.0,1,0,0.0,0.0,11,0,1,0,10000.0,0.0007848703238285015,-0.0,5.818077034106075e-20,0.0,False,,,0.0,,1.0,0,False,0,0.51,log_in,False,,0.0181,0.1304,0.0,0.1488,0.0926,0.0,0.0
100000002214664100,peripheral,0.8,9,0.0793,"Вход 8 тыс. от 1, выход 77 тыс. на 1; пороги ролей не достигнуты [сквозной пропуск ≤2дн]",False,3,1,1,1,7950.0,76950.0,1,2,9.679245283018869,1.0,1,0,0,0,5.823225941107262,0.0002868101125617939,-1.9177547223949254e-20,6.011420990798146e-18,1.387027959709612e-06,False,,,1.0,0.0,1.0,1,False,0,2.04,log_out,False,,0.02,0.0077,0.0,0.0192,0.0042,0.0115,0.0167
100000008192264100,transit,0.526,7,0.283,"Пропуск 115%: получил 163 тыс., отдал 188 тыс.; 1→1 контрагента; в ≤2 дн ушло 87% [сквозной пропуск ≤2дн]",False,3,0,1,1,162810.0,187910.0,1,2,1.1541674344327744,1.0,7,0,1,0,251.07296805874947,0.00029084583184829166,-1.0167605289053175e-20,0.0029401740801701173,1.922024458454748e-05,False,,,0.8749933478793039,0.0,1.0,0,False,0,2.2,log_out,False,,0.0789,0.0592,0.0,0.0799,0.0196,0.0287,0.0167
100000000942301100,peripheral,0.462,1,0.2204,"Вход 58 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты",False,3,0,1,0,57580.0,0.0,2,0,0.0,0.0,7,0,1,0,1012.7602456443325,0.00030059027639135424,-0.0,0.0011379074330901328,0.0,False,,,0.0,,1.0,0,False,0,0.09,log_in,False,,0.0116,0.0899,0.0,0.0799,0.0389,0.0,0.0
100000002578653100,peripheral,0.754,4,0.2295,"Вход 20 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты",False,3,0,1,0,20000.0,0.0,1,0,0.0,0.0,7,0,1,0,693.870100321282,0.00031131007444757275,-0.0,1.7026129986978642e-20,0.0,False,,,0.0,,1.0,0,False,0,0.58,log_in,False,,0.0189,0.0825,0.0,0.0799,0.0482,0.0,0.0
100000002511581100,peripheral,0.788,9,0.0634,"Вход 18 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты",False,3,1,1,0,17600.0,0.0,1,0,0.0,0.0,1,0,0,0,12.891670007985889,0.00028831626313090844,-0.0,6.011420990798146e-18,0.0,False,,,0.0,,1.0,0,False,0,0.66,log_in,False,,0.0197,0.015,0.0,0.0192,0.0095,0.0,0.0
100000005610717100,peripheral,0.08,1,0.3173,"Вход 484 тыс. от 4, выход 265 тыс. на 1; пороги ролей не достигнуты [сквозной пропуск ≤2дн; аномалия для колена]",False,3,0,4,1,484500.0,265200.0,6,7,0.5473684210526316,0.25,7,0,4,0,3968.841917662802,0.00034454483671221336,7.132263605388433e-20,0.00811580161212532,1.922024458454748e-05,False,,,0.8378582202111614,0.0,1.0,0,False,0,4.88,in_deg,True,,0.002,0.1118,0.0,0.0799,0.0615,0.0287,0.0333
100000005704413100,distributor,0.979,6,0.6083,Рассылает на 32 получателей 1.4 млн (веер 11:1); плательщиков 3 [возвратный поток; аномалия для колена],False,3,0,3,32,97834.67,1363593.0,4,35,13.9377278014021,10.666666666666666,7,0,3,0,4240.087781895925,0.0005996888032985903,0.00014800832728384676,2.3762160559174994e-06,0.002562756260543509,False,,,0.44522449147216214,3.0,2.0,1,False,3,11.45,out_deg,True,,0.1958,0.1131,0.0,0.0799,0.0882,0.098,0.0333
100000000976943100,transit,0.154,4,0.3676,"Пропуск 120%: получил 70 тыс., отдал 84 тыс.; 1→1 контрагента; в ≤2 дн ушло 13%",False,3,0,1,1,70000.0,84000.0,1,3,1.2,1.0,8,0,1,0,2525.9826343664577,0.00037346136238482506,5.901128188789067e-20,4.037599825353253e-05,2.1796153652579615e-05,False,,,0.13095238095238096,6.0,1.0,0,False,0,2.06,log_out,False,,0.0231,0.1057,0.0,0.1253,0.0668,0.0467,0.0
100000008708061100,peripheral,0.8,9,0.0522,"Вход 9 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты",False,3,1,1,0,8650.0,0.0,1,0,0.0,0.0,1,0,0,0,6.335962816424883,0.0002869193670072219,-0.0,6.011420990798146e-18,0.0,False,,,0.0,,1.0,1,False,0,1.12,log_in,False,,0.02,0.0082,0.0,0.0192,0.0048,0.0,0.0
100000003986141100,peripheral,0.8,7,0.1243,"Вход 5 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты",False,3,0,1,0,5286.32,0.0,1,0,0.0,0.0,7,0,1,0,20.08349405838457,0.0002868461256435462,-0.0,0.00046590181504893417,0.0,False,,,0.0,,1.0,1,False,0,1.43,log_in,False,,0.02,0.0199,0.0,0.0799,0.0044,0.0,0.0
100000005037490100,peripheral,0.8,21,0.2624,"Вход 15 тыс. от 1, выход 30 тыс. на 2; пороги ролей не достигнуты [возвратный поток]",False,3,0,1,2,15000.0,30000.0,1,3,2.0,2.0,7,0,1,0,208.0339810594058,0.0003232011772500518,0.0002228539928703516,4.259946144332747e-08,1.9418391435934565e-05,False,,,0.4666666666666667,0.0,1.0,0,False,1,1.87,log_out,False,,0.02,0.0542,0.0,0.0799,0.0554,0.0361,0.0167
100000004257714100,peripheral,0.486,9,0.0859,"Вход 52 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты",False,3,1,1,0,52220.0,0.0,1,0,0.0,0.0,1,0,0,0,38.25017089869449,0.0002937196758462189,-0.0,6.011420990798146e-18,0.0,False,,,0.0,,1.0,0,False,0,0.03,log_in,False,,0.0122,0.0269,0.0,0.0192,0.0275,0.0,0.0
100000000569479100,terminal,0.946,8,0.3943,"Получил 320 тыс. от 1 плательщ.; исходящих нет, хотя колено 3 обходилось — деньги остались",False,3,0,1,0,320000.0,0.0,1,0,0.0,0.0,7,0,1,0,4725.4921233723935,0.0003949532398197781,-0.0,0.00016105425944983186,0.0,False,,observed,0.0,,1.0,0,False,0,1.19,log_in,False,,0.1301,0.1143,0.0,0.0799,0.07,0.0,0.0
100000007303047100,peripheral,0.485,9,0.0861,"Вход 52 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты",False,3,1,1,0,52250.0,0.0,1,0,0.0,0.0,1,0,0,0,38.272145336208105,0.0002937243581795944,-0.0,6.011420990798146e-18,0.0,False,,,0.0,,1.0,0,False,0,0.03,log_in,False,,0.0121,0.027,0.0,0.0192,0.0277,0.0,0.0
100000008708743100,peripheral,0.8,9,0.0597,"Вход 16 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты",False,3,1,1,0,15550.0,0.0,1,0,0.0,0.0,1,0,0,0,11.390083444555714,0.0002879963036835836,-0.0,6.011420990798146e-18,0.0,False,,,0.0,,1.0,0,False,0,0.74,log_in,False,,0.02,0.0127,0.0,0.0192,0.0077,0.0,0.0
100000008745863100,peripheral,0.721,9,0.0678,"Вход 23 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты",False,3,1,1,0,22900.0,0.0,1,0,0.0,0.0,1,0,0,0,16.77382063539073,0.00028914347536057757,-0.0,6.011420990798146e-18,0.0,False,,,0.0,,1.0,0,False,0,0.5,log_in,False,,0.018,0.0172,0.0,0.0192,0.0133,0.0,0.0
100000005048668100,peripheral,0.2,4,0.241,"Вход 17 тыс. от 2, выход 159 тыс. на 8; пороги ролей не достигнуты [возвратный поток]",False,3,0,2,8,16668.0,159400.0,2,11,9.563234941204703,4.0,7,0,2,0,87.77268789834102,0.00028854810674879304,0.0016072690502328207,0.0031652417430095463,0.0006542869684636799,False,,,0.30050188205771644,3.0,1.0,1,False,45,2.86,out_deg,False,,0.005,0.0374,0.0,0.0799,0.0106,0.0913,0.0167
100000006522972100,peripheral,0.8,4,0.1748,"Вход 10 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты",False,3,0,1,0,9515.0,0.0,1,0,0.0,0.0,7,0,1,0,57.93254568824362,0.000303310125964783,-0.0,0.00010694239102769194,0.0,False,,,0.0,,1.0,1,False,0,1.06,log_in,False,,0.02,0.0325,0.0,0.0799,0.0423,0.0,0.0
100000008759857100,peripheral,0.8,2,0.202,"Вход 5 тыс. от 1, выход 994 тыс. на 2; пороги ролей не достигнуты",False,3,0,1,2,5000.0,994000.0,1,3,198.8,2.0,9,0,1,0,26.356579252557093,0.0002863329149575189,2.237312951108595e-06,3.5591270874019937e-07,7.299981620149681e-06,False,,,0.0,4.0,1.0,1,False,0,2.51,log_out,False,,0.02,0.0228,0.0,0.1361,0.0028,0.0203,0.0
100000005342513100,peripheral,0.184,5,0.2896,"Вход 235 тыс. от 1, выход 30 тыс. на 1; пороги ролей не достигнуты [сквозной пропуск ≤2дн; возвратный поток]",False,3,1,1,1,235000.0,30000.0,2,1,0.1276595744680851,1.0,1,0,0,0,12582.200311337836,0.001081651299671485,4.1248056398721223e-19,7.3148945156555e-20,0.0,False,,,1.0,0.0,1.0,0,False,1,1.87,log_out,False,,0.0046,0.1368,0.0,0.0192,0.0956,0.0,0.0333
100000004750897100,peripheral,0.8,3,0.2543,"Вход 10 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты",False,3,0,1,0,10000.0,0.0,1,0,0.0,0.0,7,0,1,0,530.3587936993433,0.0004903758747811936,-0.0,3.107292412156248e-19,0.0,False,,,0.0,,1.0,0,False,0,1.03,log_in,False,,0.02,0.0773,0.0,0.0799,0.077,0.0,0.0
100000001140785100,terminal,0.92,2,0.336,"Получил 215 тыс. от 2 плательщ.; исходящих нет, хотя колено 3 обходилось — деньги остались",False,3,0,2,0,215000.0,0.0,2,0,0.0,0.0,8,0,2,0,61.12196876478051,0.0003153466781884731,-0.0,7.52898287182847e-07,0.0,False,,observed,0.0,,2.0,0,False,0,1.63,in_deg,False,,0.1265,0.0326,0.0,0.1253,0.0516,0.0,0.0
100000002821425100,terminal,0.937,14,0.2418,"Получил 275 тыс. от 1 плательщ.; исходящих нет, хотя колено 3 обходилось — деньги остались",False,3,0,1,0,275000.0,0.0,1,0,0.0,0.0,2,0,1,0,88.20469129345368,0.00029866805245648396,-0.0,3.794136343559226e-07,0.0,False,,observed,0.0,,1.0,0,False,0,1.1,log_in,False,,0.1288,0.0376,0.0,0.0397,0.0356,0.0,0.0
100000003221510100,peripheral,0.703,11,0.1775,"Вход 24 тыс. от 1, выход 120 тыс. на 2; пороги ролей не достигнуты",False,3,0,1,2,24000.0,120000.0,1,3,5.0,2.0,7,0,1,0,21.042440815326252,0.0002869209734265628,-1.2997041047301135e-19,0.0029057816552164723,3.844048916909496e-05,False,,,0.0,,1.0,0,False,0,2.12,log_out,False,,0.0176,0.0206,0.0,0.0799,0.0048,0.0545,0.0
100000003031003100,terminal,0.939,2,0.3611,"Получил 280 тыс. от 3 плательщ.; исходящих нет, хотя колено 3 обходилось — деньги остались",False,3,0,3,0,280090.0,0.0,3,0,0.0,0.0,9,0,3,0,148.63685934868226,0.00031149881059583704,-0.0,6.190924671219706e-06,0.0,False,,observed,0.0,,2.0,0,False,0,3.26,in_deg,False,,0.1291,0.0475,0.0,0.1361,0.0484,0.0,0.0
100000003060187100,peripheral,0.369,19,0.2118,"Вход 93 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты",False,3,0,1,0,93046.0,0.0,1,0,0.0,0.0,7,0,1,0,690.2316224321177,0.0003014815867240037,-0.0,8.448073393743529e-05,0.0,False,,,0.0,,1.0,0,False,0,0.4,log_in,False,,0.0092,0.0824,0.0,0.0799,0.0402,0.0,0.0
100000008718811100,peripheral,0.417,9,0.0945,"Вход 73 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты",False,3,1,1,0,73300.0,0.0,1,0,0.0,0.0,1,0,0,0,53.690875658259415,0.0002970097954313935,-0.0,6.011420990798146e-18,0.0,False,,,0.0,,1.0,0,False,0,0.25,log_in,False,,0.0104,0.0312,0.0,0.0192,0.0336,0.0,0.0
100000008043184100,peripheral,0.494,16,0.1648,"Вход 51 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты",False,3,0,1,0,50564.0,0.0,1,0,0.0,0.0,7,0,1,0,134.05581794526088,0.00029352801963081546,-0.0,0.0002333446257783893,0.0,False,,,0.0,,1.0,0,False,0,0.01,log_in,False,,0.0124,0.0455,0.0,0.0799,0.027,0.0,0.0
100000002530224100,terminal,0.873,2,0.3245,"Получил 113 тыс. от 1 плательщ.; исходящих нет, хотя колено 3 обходилось — деньги остались",False,3,0,1,0,113000.0,0.0,1,0,0.0,0.0,9,0,1,0,142.57930296083288,0.00029139102055774306,-0.0,3.2207337193581543e-06,0.0,False,,observed,0.0,,1.0,0,False,0,0.53,log_in,False,,0.12,0.0465,0.0,0.1361,0.0218,0.0,0.0
100000008754608100,peripheral,0.8,9,0.0563,"Вход 12 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты",False,3,1,1,0,12300.0,0.0,1,0,0.0,0.0,1,0,0,0,9.009519380581047,0.0002874890509012393,-0.0,6.011420990798146e-18,0.0,False,,,0.0,,1.0,0,False,0,0.89,log_in,False,,0.02,0.0107,0.0,0.0192,0.0064,0.0,0.0
100000006989232100,peripheral,0.725,1,0.1536,"Вход 22 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты",False,3,0,1,0,22194.0,0.0,1,0,0.0,0.0,7,0,1,0,159.06388228754864,0.0002875375081453232,-0.0,0.001131938443648594,0.0,False,,,0.0,,1.0,0,False,0,0.52,log_in,False,,0.0181,0.049,0.0,0.0799,0.0065,0.0,0.0
100000006532229100,terminal,0.867,2,0.3151,"Получил 105 тыс. от 1 плательщ.; исходящих нет, хотя колено 3 обходилось — деньги остались",False,3,0,1,0,105000.0,0.0,1,0,0.0,0.0,8,0,1,0,55.031840982131044,0.00030063518629304246,-0.0,2.612568386354796e-07,0.0,False,,observed,0.0,,1.0,0,False,0,0.48,log_in,False,,0.1192,0.0316,0.0,0.1253,0.039,0.0,0.0
100000005661829100,peripheral,0.581,19,0.2117,"Вход 38 тыс. от 1, выход 40 тыс. на 2; пороги ролей не достигнуты [сквозной пропуск ≤2дн]",False,3,0,1,2,37790.0,40362.0,1,4,1.0680603334215402,2.0,7,0,1,0,280.3328784870895,0.0002920319635832888,0.00011522832910020567,8.448073393743529e-05,2.229209894062771e-06,False,,,0.837173579109063,0.0,1.0,0,False,0,1.93,log_out,False,,0.0145,0.062,0.0,0.0799,0.0232,0.0154,0.0167
100000004553349100,peripheral,0.8,4,0.1673,"Вход 8 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты",False,3,0,1,0,7755.0,0.0,1,0,0.0,0.0,7,0,1,0,47.21669908695001,0.0003000285848322988,-0.0,0.00010694239102769194,0.0,False,,,0.0,,1.0,1,False,0,1.19,log_in,False,,0.02,0.0293,0.0,0.0799,0.038,0.0,0.0
100000002945626100,terminal,0.977,2,0.42,"Получил 584 тыс. от 3 плательщ.; исходящих нет, хотя колено 3 обходилось — деньги остались",False,3,0,3,0,584000.0,0.0,3,0,0.0,0.0,9,0,3,0,1008.5955299553034,0.00033776443625034406,-0.0,4.852794454351849e-06,0.0,False,,observed,0.0,,2.0,0,False,0,3.26,in_deg,False,,0.1343,0.0898,0.0,0.1361,0.0597,0.0,0.0
